Date,Open
2023-09-01,32521.150390625
2023-09-04,32797.3203125
2023-09-05,32941.41015625
2023-09-06,33115.05859375
2023-09-07,33118.55078125
2023-09-08,32916.25
2023-09-11,32690.5390625
2023-09-12,32629.16015625
2023-09-13,32742.2890625
2023-09-14,32925.5390625
2023-09-15,33428.44140625
2023-09-19,33296.23046875
2023-09-20,33261.3515625
2023-09-21,32865.55859375
2023-09-22,32189.3203125
2023-09-25,32517.259765625
2023-09-26,32640.05078125
2023-09-27,32023.369140625
2023-09-28,32119.369140625
2023-09-29,32018.640625
2023-10-02,32101.970703125
2023-10-03,31607.970703125
2023-10-04,30765.029296875
2023-10-05,30733.650390625
2023-10-06,31003.94921875
2023-10-10,31314.669921875
2023-10-11,31847.099609375
2023-10-12,32120.939453125
2023-10-13,32328.390625
2023-10-16,31983.0390625
2023-10-17,32063.7890625
2023-10-18,32033.810546875
2023-10-19,31579.5390625
2023-10-20,31164.890625
2023-10-23,31151.98046875
2023-10-24,31157.009765625
2023-10-25,31302.509765625
2023-10-26,30902.919921875
2023-10-27,30713.7890625
2023-10-30,30663.48046875
2023-10-31,30694.9609375
2023-11-01,31311.220703125
2023-11-02,31987.01953125
2023-11-06,32450.8203125
2023-11-07,32551.76953125
2023-11-08,32457.23046875
2023-11-09,32316.390625
2023-11-10,32491.240234375
